X,Y,Z
88.58351262697786,-58.71114001761737,-128.53401405134537
91.21723206744878,-60.16161465230288,-127.71050267125177
-6.6239545439718475,-3.8243419390620055,-93.98547670957845
-5.630403240681256,-4.48909780923289,-95.43461012760005
-4.593425071841992,-5.178986684855972,-96.89113339167879
-3.5124072751538646,-5.894189138753039,-98.3526681020158
-2.386803869534271,-6.634844866937656,-99.81679272130144
-1.2161373450634614,-7.401052207236934,-101.28104937127786
0.0,-8.192867843531335,-102.74295042352207
1.2619450582933875,-9.010306682898273,-104.19998483924877
2.56996322901201,-9.853341892037527,-105.64962422150137
3.9242480287239996,-10.721905078832147,-107.0893285512557
5.324920974637632,-11.61588660471154,-108.51655158651603
6.772031716957235,-12.535136013586756,-109.92874591032745
8.265558396823897,-13.479462563473298,-111.3233676196809
9.805408206635956,-14.448635847451715,-112.69788065250367
11.391418130205286,-15.442386491298356,-114.04976075431411
13.023355841147092,-16.460406915902485,-115.37649908968213
14.700920739050394,-17.50235215343292,-116.67560550643009
16.42374510427259,-18.567840707097716,-117.94461146258084
18.191395353579342,-19.65645544522032,-119.18107262747414
20.003373380269686,-20.767744521218045,-120.38257116930303
21.85911796383508,-21.9012223118892,-121.5467177416349
23.758006235575614,-23.056370367184655,-122.67115318134351
25.6993551879,-24.232638365341295,-123.75354992985282
27.682423216258044,-25.42944506788832,-124.79161318874226
29.706411683767833,-26.646179269587915,-125.78308181962194
31.770466499605345,-27.88220073884628,-126.72572899681688
33.87367970310318,-29.136841144517813,-127.61736261981619
36.01509104626116,-30.409404965330843,-128.45582549068584
38.193689567993694,-31.699170378380767,-129.23899525971854
40.408415153930996,-33.00539012327036,-129.96478414052075
42.65816007594667,-34.32729233852182,-130.63113839350754
44.94177050580175,-35.66408136684086,-131.23603757438252
47.25804799737439,-37.01493852567866,-131.77749354162205
49.605750931873885,-38.37902283930313,-132.25354921421152
51.98359592021637,-39.755471728255564,-132.6622770678871
54.39025915635327,-41.14340165162022,-133.00177735486167
56.82437771477943,-42.54190869696208,-133.27017602840982
59.28455078468783,-43.950069112076534,-133.46562234968647
61.769340832253896,-45.36693977182342,-133.5862861496767
64.27727468129936,-46.791558572264194,-133.63035471411828
66.80684450105461,-48.22294474305062,-133.5960292534899
69.3565086878651,-49.66009906748862,-133.4815209135649
71.9246926254026,-51.10200399787318,-133.28504627442297
74.50978930516268,-52.54762365149449,-133.00482227696932
77.11015978565747,-53.99590367007919,-132.6390605056746
79.72413346460671,-55.44577092225146,-132.18596074409052
82.35000813343318,-56.89613302475757,-131.6437037053196
84.98604977726386,-58.34587765353948,-131.01044282252212
87.63049207615572,-59.79387161006882,-130.28429496410988
90.28153555406084,-61.238959601414614,-129.4633299137255
-7.883582160418813,-4.551588282496349,-95.36320999698837
-6.8906587051931725,-5.231475445423324,-96.82666408545768
-5.854220022242023,-5.936489236296987,-98.29705602516664
-4.773647507165514,-6.666785165523635,-99.77201401396407
-3.648388859248969,-7.4224779423336775,-101.2491248601905
-2.4779597351790192,-8.203641080754686,-102.72594058901372
-1.2619450582933875,-9.010306682898273,-104.19998483924877
0.0,-9.842465386760153,-105.66875900887626
1.3081493475118489,-10.700066464993867,-107.12974811561716
2.662705586352427,-11.583018060735183,-108.5804263466202
4.063799893731222,-12.491187546480475,-110.01826227841954
5.511492145813415,-13.42440199221264,-111.44072375471775
7.005771261877716,-14.382448729375087,-112.8452824151821
8.546555746339642,-15.365075997869116,-114.2294178732729
10.133694406864395,-16.37199366395233,-115.59062154516211
11.766967227716991,-17.40287399770329,-116.92640013506326
13.44608637861456,-18.457352499555046,-118.23427878482728
15.170697340599961,-19.535028766259874,-119.51180389751633
16.940380131785453,-20.63546738749901,-120.75654564590926
18.754650617181415,-21.758198865179295,-121.96610017758599
20.612961888180525,-22.902720548240296,-123.1380915284449
22.51470569858977,-24.068497576524344,-124.27017325629606
24.45921394535598,-25.254963827922378,-125.36002980559608
26.445760183305204,-26.461522863598752,-126.40537761350245
28.473561164288537,-27.68754886660951,-127.40396596627404
30.541778392093853,-28.93238756966139,-128.35357761366072
32.64951968533077,-30.19535716810848,-129.25202914734916
34.79584074122445,-31.47574921455125,-130.09717114777325
36.97974669385559,-32.77282949158593,-130.88688810168472
39.200193660859156,-34.08583885935089,-131.6190980908031
41.456090272939065,-35.4139940745295,-132.29175224963637
43.74629918076802,-36.75648857739241,-132.9028339881652
46.06963853391796,-38.112493243295106,-133.45035797250185
48.424883426400186,-39.481157094780244,-133.93236885384016
50.810767303179134,-40.86160797006512,-134.3469397329729
53.225983321648386,-42.252953143210306,-134.69217034431796
55.669185661507946,-43.65427989065497,-134.96618493971167
58.13899077573976,-45.064655998049936,-135.16712984812474
60.63397857441555,-46.48313020040038,-135.29317068284485
63.15269353186213,-47.90873254742136,-135.34248916245366
65.69364570620525,-49.340474684674426,-135.3132795059717
68.25531165846805,-50.7773500394539,-135.20374435570156
70.83613525614672,-52.21833389847304,-135.01209017338567
73.434528343438,-53.66238336209675,-134.73652204607714
76.04887125695036,-55.10843715709996,-134.37523782732356
78.67751316165695,-56.5554152865921,-133.926421526546
81.31877217687351,-58.00221849171115,-133.38823584442554
83.97093525595844,-59.4477274947897,-132.75881373416598
86.63225777595363,-60.89080198772204,-132.0362488470207
89.30096278416673,-62.33027932194709,-131.2185846946209
-9.188507984948032,-5.3049875585607875,-96.73622879541982
-8.196339338650375,-5.999959406263309,-98.21352544637293
-7.16056810676313,-6.7200324990149305,-99.69731785411092
